utterance_id,text,label,split,Dialogue_ID,Utterance_ID,audio_path,video_embedding_path,state_path,has_text,has_audio,has_video,state_source
d11_u2,Fine. You’ll-you’ll watch it on video when we get back.,neutral,train,11,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia11_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia11_utt2.npy,data/processed/MELD_state_embeddings_fixed\d11_u2.npy,True,True,False,text_audio
d11_u3,Here you go Phoebe! Here you go Phobo! Phewbedo! Phaybobo.,happy,train,11,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia11_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia11_utt3.npy,data/processed/MELD_state_embeddings_fixed\d11_u3.npy,True,True,False,text_audio
d11_u4,Thank you.,neutral,train,11,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia11_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia11_utt4.npy,data/processed/MELD_state_embeddings_fixed\d11_u4.npy,True,True,False,text_audio
d11_u5,Thank you.,neutral,train,11,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia11_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia11_utt5.npy,data/processed/MELD_state_embeddings_fixed\d11_u5.npy,True,True,False,text_audio
d11_u6,"All right, let’s go! Bye, Pheebs!",happy,train,11,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia11_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia11_utt6.npy,data/processed/MELD_state_embeddings_fixed\d11_u6.npy,True,True,False,text_audio
d11_u7,"Bye, Pheebs!",happy,train,11,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia11_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia11_utt7.npy,data/processed/MELD_state_embeddings_fixed\d11_u7.npy,True,True,False,text_audio
d11_u8,London baby!!,happy,train,11,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia11_utt8.wav,,data/processed/MELD_state_embeddings_fixed\d11_u8.npy,True,True,False,text_audio
d11_u9,"Oh, do you need a hug? You don’t have to bring me anything!",happy,train,11,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia11_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia11_utt9.npy,data/processed/MELD_state_embeddings_fixed\d11_u9.npy,True,True,False,text_audio
d12_u0,Hey!,neutral,train,12,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia12_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia12_utt0.npy,data/processed/MELD_state_embeddings_fixed\d12_u0.npy,True,True,False,text_audio
d12_u1,Hey! So Estelle lined up a bunch of auditions for me tomorrow and I’ll have my health insurance back in no time.,happy,train,12,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia12_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia12_utt1.npy,data/processed/MELD_state_embeddings_fixed\d12_u1.npy,True,True,False,text_audio
d12_u5,Nothing!,neutral,train,12,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia12_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia12_utt5.npy,data/processed/MELD_state_embeddings_fixed\d12_u5.npy,True,True,False,text_audio
d12_u7,"But um, I don’t think it’s anything serious.",neutral,train,12,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia12_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia12_utt7.npy,data/processed/MELD_state_embeddings_fixed\d12_u7.npy,True,True,False,text_audio
d12_u11,Why did I have to start working out again?  Damn you 15s!,angry,train,12,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia12_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia12_utt11.npy,data/processed/MELD_state_embeddings_fixed\d12_u11.npy,True,True,False,text_audio
d13_u0,I love your place! Where is this guy from?,happy,train,13,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia13_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia13_utt0.npy,data/processed/MELD_state_embeddings_fixed\d13_u0.npy,True,True,False,text_audio
d13_u1,Uh that’s an eighteenth century Indian artifact from Calcutta.,neutral,train,13,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia13_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia13_utt1.npy,data/processed/MELD_state_embeddings_fixed\d13_u1.npy,True,True,False,text_audio
d13_u3,So much more.,neutral,train,13,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia13_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia13_utt3.npy,data/processed/MELD_state_embeddings_fixed\d13_u3.npy,True,True,False,text_audio
d14_u0,"Well, well to sum up, we’re having fun, you look young.",neutral,train,14,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia14_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia14_utt0.npy,data/processed/MELD_state_embeddings_fixed\d14_u0.npy,True,True,False,text_audio
d14_u1,Okay,neutral,train,14,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia14_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia14_utt1.npy,data/processed/MELD_state_embeddings_fixed\d14_u1.npy,True,True,False,text_audio
d14_u2,But that’s not enough. So… So…here’s a key to my apartment.,neutral,train,14,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia14_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia14_utt2.npy,data/processed/MELD_state_embeddings_fixed\d14_u2.npy,True,True,False,text_audio
d14_u4,Really.,neutral,train,14,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia14_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia14_utt4.npy,data/processed/MELD_state_embeddings_fixed\d14_u4.npy,True,True,False,text_audio
d14_u5,You don’t think this is too fast.,neutral,train,14,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia14_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia14_utt5.npy,data/processed/MELD_state_embeddings_fixed\d14_u5.npy,True,True,False,text_audio
d15_u0,Get Out!,angry,train,15,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt0.npy,data/processed/MELD_state_embeddings_fixed\d15_u0.npy,True,True,False,text_audio
d15_u1,"Ross, can I talk to you for a minute?",neutral,train,15,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt1.npy,data/processed/MELD_state_embeddings_fixed\d15_u1.npy,True,True,False,text_audio
d15_u2,"Yes, please!  So, what's going on?",neutral,train,15,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt2.npy,data/processed/MELD_state_embeddings_fixed\d15_u2.npy,True,True,False,text_audio
d15_u3,"Uh, well... Joey and I broke up.",sad,train,15,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt3.npy,data/processed/MELD_state_embeddings_fixed\d15_u3.npy,True,True,False,text_audio
d15_u5,"Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!",sad,train,15,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt5.npy,data/processed/MELD_state_embeddings_fixed\d15_u5.npy,True,True,False,text_audio
d15_u6,I knew that was him!,angry,train,15,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt6.npy,data/processed/MELD_state_embeddings_fixed\d15_u6.npy,True,True,False,text_audio
d15_u7,"Anyway I just, uh, I think it's for the best.",sad,train,15,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt7.npy,data/processed/MELD_state_embeddings_fixed\d15_u7.npy,True,True,False,text_audio
d15_u8,"Hey, you ok?",neutral,train,15,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt8.npy,data/processed/MELD_state_embeddings_fixed\d15_u8.npy,True,True,False,text_audio
d15_u9,I guess.,sad,train,15,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt9.npy,data/processed/MELD_state_embeddings_fixed\d15_u9.npy,True,True,False,text_audio
d15_u10,There was hum...  there was another reason that I thought it was time to end it with Joey.,neutral,train,15,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt10.npy,data/processed/MELD_state_embeddings_fixed\d15_u10.npy,True,True,False,text_audio
d15_u11,I started to realize that I was having feelings for someone  else.,neutral,train,15,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt11.npy,data/processed/MELD_state_embeddings_fixed\d15_u11.npy,True,True,False,text_audio
d15_u12,"Ok Geller. Last day of the conference, you know what happens to the keynote speaker.",neutral,train,15,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt12.npy,data/processed/MELD_state_embeddings_fixed\d15_u12.npy,True,True,False,text_audio
d15_u13,"Oh, professor Clerk we're kind of in the middle of a conversation, here.",neutral,train,15,13,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt13.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt13.npy,data/processed/MELD_state_embeddings_fixed\d15_u13.npy,True,True,False,text_audio
d15_u14,"Yeah, can you guys just throw him in the pool later?",neutral,train,15,14,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt14.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt14.npy,data/processed/MELD_state_embeddings_fixed\d15_u14.npy,True,True,False,text_audio
d15_u15,Or we could throw you both in,happy,train,15,15,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt15.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt15.npy,data/processed/MELD_state_embeddings_fixed\d15_u15.npy,True,True,False,text_audio
d15_u16,"Ok, gentlemen!",angry,train,15,16,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt16.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt16.npy,data/processed/MELD_state_embeddings_fixed\d15_u16.npy,True,True,False,text_audio
d15_u17,Please!,angry,train,15,17,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt17.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt17.npy,data/processed/MELD_state_embeddings_fixed\d15_u17.npy,True,True,False,text_audio
d15_u18,Aren't we a little old for this?,angry,train,15,18,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt18.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt18.npy,data/processed/MELD_state_embeddings_fixed\d15_u18.npy,True,True,False,text_audio
d15_u19,"I mean, we're scientists, right?",neutral,train,15,19,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt19.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt19.npy,data/processed/MELD_state_embeddings_fixed\d15_u19.npy,True,True,False,text_audio
d15_u20,We're academics.,angry,train,15,20,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt20.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt20.npy,data/processed/MELD_state_embeddings_fixed\d15_u20.npy,True,True,False,text_audio
d15_u21,And most importantly I... you-you will have to catch us first.,happy,train,15,21,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt21.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt21.npy,data/processed/MELD_state_embeddings_fixed\d15_u21.npy,True,True,False,text_audio
d15_u22,"GO, GO, GO!",happy,train,15,22,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia15_utt22.wav,data\processed\MELD_video_embeddings_arcface\train\dia15_utt22.npy,data/processed/MELD_state_embeddings_fixed\d15_u22.npy,True,True,False,text_audio
d16_u0,"Go, go, go!",happy,train,16,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia16_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia16_utt0.npy,data/processed/MELD_state_embeddings_fixed\d16_u0.npy,True,True,False,text_audio
d16_u1,"Oh yeah, now everybody wants to be under this hat!",happy,train,16,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia16_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia16_utt1.npy,data/processed/MELD_state_embeddings_fixed\d16_u1.npy,True,True,False,text_audio
d16_u4,"Oh, yeah, Bob said there might be flood damage.",neutral,train,16,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia16_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia16_utt4.npy,data/processed/MELD_state_embeddings_fixed\d16_u4.npy,True,True,False,text_audio
d16_u5,"Yeah, either that, or he has a really big cat.",neutral,train,16,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia16_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia16_utt5.npy,data/processed/MELD_state_embeddings_fixed\d16_u5.npy,True,True,False,text_audio
d17_u0,"Okay, see that blind guy right there? I'm gonna bash his head in later.",angry,train,17,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia17_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia17_utt0.npy,data/processed/MELD_state_embeddings_fixed\d17_u0.npy,True,True,False,text_audio
d17_u1,"Oh umm, my big scene is coming up. Big scene coming up.",happy,train,17,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia17_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia17_utt1.npy,data/processed/MELD_state_embeddings_fixed\d17_u1.npy,True,True,False,text_audio
d17_u2,"If you said, ""Big lima bean, bubbling up."" Would she understand the difference?",neutral,train,17,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia17_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia17_utt2.npy,data/processed/MELD_state_embeddings_fixed\d17_u2.npy,True,True,False,text_audio
d17_u3,Rach? What are you doing?,neutral,train,17,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia17_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia17_utt3.npy,data/processed/MELD_state_embeddings_fixed\d17_u3.npy,True,True,False,text_audio
d17_u5,It's a diaper commercial.,neutral,train,17,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia17_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia17_utt5.npy,data/processed/MELD_state_embeddings_fixed\d17_u5.npy,True,True,False,text_audio
d17_u7,Pizza delivery!,happy,train,17,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia17_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia17_utt7.npy,data/processed/MELD_state_embeddings_fixed\d17_u7.npy,True,True,False,text_audio
d17_u8,I'll get it! I will get that!,happy,train,17,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia17_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia17_utt8.npy,data/processed/MELD_state_embeddings_fixed\d17_u8.npy,True,True,False,text_audio
d17_u9,Hi!,happy,train,17,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia17_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia17_utt9.npy,data/processed/MELD_state_embeddings_fixed\d17_u9.npy,True,True,False,text_audio
d17_u10,Hi!,happy,train,17,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia17_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia17_utt10.npy,data/processed/MELD_state_embeddings_fixed\d17_u10.npy,True,True,False,text_audio
d18_u0,"Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?",neutral,train,18,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia18_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia18_utt0.npy,data/processed/MELD_state_embeddings_fixed\d18_u0.npy,True,True,False,text_audio
d18_u1,"Uhh, the ball thing.",neutral,train,18,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia18_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia18_utt1.npy,data/processed/MELD_state_embeddings_fixed\d18_u1.npy,True,True,False,text_audio
d18_u2,Yeah?,neutral,train,18,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia18_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia18_utt2.npy,data/processed/MELD_state_embeddings_fixed\d18_u2.npy,True,True,False,text_audio
d18_u3,"Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!",happy,train,18,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia18_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia18_utt3.npy,data/processed/MELD_state_embeddings_fixed\d18_u3.npy,True,True,False,text_audio
d18_u4,"Uhh,",neutral,train,18,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia18_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia18_utt4.npy,data/processed/MELD_state_embeddings_fixed\d18_u4.npy,True,True,False,text_audio
d18_u5,Okay!,happy,train,18,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia18_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia18_utt5.npy,data/processed/MELD_state_embeddings_fixed\d18_u5.npy,True,True,False,text_audio
d18_u7,What?,neutral,train,18,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia18_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia18_utt7.npy,data/processed/MELD_state_embeddings_fixed\d18_u7.npy,True,True,False,text_audio
d18_u8,I have to pee. And Rachel's in the bathroom!,sad,train,18,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia18_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia18_utt8.npy,data/processed/MELD_state_embeddings_fixed\d18_u8.npy,True,True,False,text_audio
d19_u0,Hey.,neutral,train,19,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia19_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia19_utt0.npy,data/processed/MELD_state_embeddings_fixed\d19_u0.npy,True,True,False,text_audio
d19_u1,Hey!,neutral,train,19,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia19_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia19_utt1.npy,data/processed/MELD_state_embeddings_fixed\d19_u1.npy,True,True,False,text_audio
d20_u0,How did it go with Erin?,neutral,train,20,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia20_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia20_utt0.npy,data/processed/MELD_state_embeddings_fixed\d20_u0.npy,True,True,False,text_audio
d20_u1,"Oh, unbelievable! We had the best time!",happy,train,20,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia20_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia20_utt1.npy,data/processed/MELD_state_embeddings_fixed\d20_u1.npy,True,True,False,text_audio
